"","TreeID","TreeLocationID","TreeVarietyID","TreeSourceID","RootVarietyID","TreeDeath","TreeDeathDate","TreePlantDate","TreeEndDate","Transplant","TransplantedFromID","Column","Row","Latitude","Longitude","HillTop","Slope","Valley","ElevationFt","OrchardMixtureID","TreeVarietyName","Pollinator","EventType.x","ToppedDate","EventType.y","BurrCountYear2019","EventType","BurrCountYear2020"
"5121",4641,3770,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",58,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5122",4642,3771,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",59,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5123",4643,3772,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",60,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5124",4644,3773,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",61,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5125",4645,3774,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"DD",62,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5126",4646,3775,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",63,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5127",4647,3776,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",64,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5128",4648,3777,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"DD",65,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5129",4649,3778,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",66,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5130",4650,3779,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"DD",67,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5131",4651,3780,1,1,1,1,2019-07-01,2018-05-12,NA,0,NA,"DD",68,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5132",4652,3781,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",69,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5133",4653,3782,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",70,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5134",4654,3783,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"DD",71,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5135",4655,3784,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"DD",72,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5136",4656,3785,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"DD",73,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5137",4657,3786,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",74,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5138",4658,3787,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",75,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5139",4659,3788,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",76,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5140",4660,3789,1,1,1,0,NA,2018-05-12,NA,0,NA,"DD",77,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5141",4661,3790,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"DD",78,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5142",4662,3679,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",95,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5143",4663,3680,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",96,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5144",4664,3681,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"CC",97,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5145",4665,3682,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",98,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5146",4666,3683,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",99,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5147",4667,3684,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",100,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5148",4668,3685,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"CC",101,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5149",4669,3686,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",102,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5150",4670,3687,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"CC",103,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5151",4671,3688,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",104,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5152",4672,3689,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",105,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5153",4673,3690,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",106,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5154",4674,3691,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",107,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5155",4675,3692,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",108,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5156",4676,3693,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",109,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5157",4677,3694,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",110,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5158",4678,3695,1,1,1,0,NA,2018-05-12,NA,0,NA,"CC",111,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5159",4679,3696,1,1,1,1,2019-06-12,2018-05-12,NA,0,NA,"CC",112,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,NA,NA,NA,NA
"5160",4680,76,4,1,1,0,NA,2016-05-12,NA,0,NA,"A",76,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"5161",4681,47,3,1,1,1,2019-06-12,2017-09-01,NA,0,NA,"A",47,NA,NA,0,0,0,NA,1,"Labor Day",1,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"5162",4682,177,1,1,1,0,NA,2016-05-12,NA,0,NA,"B",49,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"5163",4683,178,1,1,1,1,2019-07-01,2016-05-12,NA,0,NA,"B",50,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"5164",4684,179,1,1,1,0,NA,2016-05-12,NA,0,NA,"B",51,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"5165",4685,358,2,1,1,0,NA,2016-05-12,NA,0,NA,"C",102,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"5166",4686,463,1,1,1,0,NA,2016-05-12,NA,0,NA,"D",79,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"5167",4687,403,1,1,1,0,NA,2016-05-12,NA,0,NA,"D",19,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"5168",5248,4673,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",65,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5169",5249,4674,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",66,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5170",5250,4675,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",67,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5171",5251,4676,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",68,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5172",5252,4677,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",69,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5173",5253,4678,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",70,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5174",5254,4679,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",71,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5175",5255,4680,1,1,1,1,2019-07-01,2019-06-21,NA,0,NA,"KK",72,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5176",5256,4681,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",73,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5177",5257,4682,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",74,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5178",5258,4683,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",75,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5179",5259,4684,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",76,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5180",5260,4685,1,1,1,0,NA,2019-06-21,NA,0,NA,"KK",77,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5181",5261,4752,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",16,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5182",5262,4753,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",17,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5183",5263,4754,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",18,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5184",5264,4755,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",19,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5185",5265,4756,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",20,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5186",5266,4757,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",21,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5187",5267,4758,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",22,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5188",5268,4759,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",23,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5189",5269,4760,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",24,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5190",5270,4761,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",25,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5191",5271,4762,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",26,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5192",5272,4763,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",27,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5193",5273,4764,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",28,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5194",5274,4765,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",29,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5195",5275,4766,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",30,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5196",5276,4767,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",31,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5197",5277,4768,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",32,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5198",5278,4769,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",33,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5199",5279,4770,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",34,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5200",5280,4771,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",35,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5201",5281,4772,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",36,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5202",5282,4773,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",37,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5203",5283,4774,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",38,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5204",5284,4775,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",39,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5205",5285,4776,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",40,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5206",5286,4777,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",41,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5207",5287,4778,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",42,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5208",5288,4779,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",43,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5209",5289,4780,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",44,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5210",5290,4781,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",45,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5211",5291,4782,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",46,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5212",5292,4783,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",47,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5213",5293,4784,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",48,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5214",5294,4785,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",49,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5215",5295,4786,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",50,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5216",5296,4787,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",51,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5217",5297,4788,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",52,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5218",5298,4789,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",53,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5219",5299,4790,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",54,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5220",5300,4791,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",55,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5221",5301,4792,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",56,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5222",5302,4793,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",57,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5223",5303,4794,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",58,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5224",5304,4795,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",59,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5225",5305,4796,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",60,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5226",5306,4797,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",61,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5227",5307,4798,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",62,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5228",5308,4799,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",63,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5229",5309,4800,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",64,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5230",5310,4801,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",65,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5231",5311,4802,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",66,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5232",5312,4803,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",67,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5233",5313,4804,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",68,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5234",5314,4805,1,1,1,1,2019-07-01,2019-06-21,NA,0,NA,"LL",69,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5235",5315,4806,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",70,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5236",5316,4807,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",71,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5237",5317,4808,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",72,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5238",5318,4809,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",73,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5239",5319,4810,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",74,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5240",5320,4811,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",75,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5241",5321,4812,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",76,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5242",5322,4813,1,1,1,0,NA,2019-06-21,NA,0,NA,"LL",77,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5243",5323,4880,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",16,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5244",5324,4881,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",17,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5245",5325,4882,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",18,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5246",5326,4883,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",19,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5247",5327,4884,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",20,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5248",5328,4885,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",21,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5249",5329,4886,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",22,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5250",5330,4887,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",23,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5251",5331,4888,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",24,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5252",5332,4889,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",25,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5253",5333,4890,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",26,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5254",5334,4891,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",27,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5255",5335,4892,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",28,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5256",5336,4893,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",29,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5257",5337,4894,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",30,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5258",5338,4895,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",31,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5259",5339,4896,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",32,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5260",5340,4897,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",33,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5261",5341,4898,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",34,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5262",5342,4899,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",35,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5263",5343,4900,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",36,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5264",5344,4901,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",37,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5265",5345,4902,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",38,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5266",5346,4903,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",39,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5267",5347,4904,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",40,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5268",5348,4905,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",41,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5269",5349,4906,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",42,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5270",5350,4907,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",43,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5271",5351,4908,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",44,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5272",5352,4909,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",45,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5273",5353,4910,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",46,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5274",5354,4911,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",47,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5275",5355,4912,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",48,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5276",5356,4913,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",49,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5277",5357,4914,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",50,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5278",5358,4915,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",51,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5279",5359,4916,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",52,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5280",5360,4917,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",53,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
